"UnitMass","ProductName","tvaluesold","tquantitysold","tkgsold","avgprice","highestprice","date"
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",32480,180,3330,180.44,220,2014-12-03
"18.50KG CARTON","CRIPPS RED,CL 1,*,216,*",15680,196,3626,80,80,2014-12-03
"18.50KG CARTON","BRAEBURN,CL 1,*,110,*",200,2,37,100,100,2014-12-03
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",400,2,37,200,200,2014-12-03
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",440,2,37,220,220,2014-12-03
"18.50KG CARTON","CRIPPS RED,CL 1,*,90,*",440,2,37,220,220,2014-12-03
"18.50KG CARTON","TOPRED,CL 1,*,80,*",49485,236,4366,209.68,250,2014-12-03
"18.50KG CARTON","CRIPPS PINK,CL 1,*,100,*",2240,28,518,80,80,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,198,*",400,3,55.5,133.33,140,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",6855,30,555,228.5,250,2014-12-03
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",5750,32,592,179.69,180,2014-12-03
"18.50KG CARTON","STARKING,CL 1,*,120,*",6600,33,610.5,200,200,2014-12-03
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",6340,36,666,176.11,220,2014-12-03
"18.50KG CARTON","BRAEBURN,CL 1,*,90,*",500,4,74,125,200,2014-12-03
"18.50KG CARTON","TOPRED,CL 1,*,90,*",8870,40,740,221.75,240,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",68420,414,7659,165.27,180,2014-12-03
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",8230,46,851,178.91,220,2014-12-03
"18.50KG CARTON","FUJI,CL 1,*,90,*",9590,48,888,199.79,220,2014-12-03
"18.50KG CARTON","STARKING,CL 1,*,110,*",11880,52,962,228.46,240,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",95420,546,10101,174.76,220,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",11170,56,1036,199.46,230,2014-12-03
"18.50KG CARTON","GRANNY SMITH,CL 1,*,150,*",7840,56,1036,140,140,2014-12-03
"18.50KG CARTON","GRANNY SMITH,CL 1,*,165,*",7840,56,1036,140,140,2014-12-03
"18.50KG CARTON","STARKING,CL 1,*,70,*",9200,56,1036,164.29,240,2014-12-03
"18.50KG CARTON","CRIPPS RED,CL 1,*,180,*",960,6,111,160,160,2014-12-03
"18.50KG CARTON","STARKING,CL 1,*,135,*",15200,76,1406,200,200,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",21370,93,1720.5,229.78,240,2014-12-03
"18.50KG CARTON","TOPRED,CL 1,*,120,*",210,1,18.5,210,210,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,165,*",1600,10,185,160,160,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",1800,10,185,180,180,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,135,*",2000,11,203.5,181.82,200,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,135,*",22500,125,2312.5,180,180,2014-12-06
"18.50KG CARTON","TOPRED,CL 1,*,100,*",28070,145,2682.5,193.59,240,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,100,*",28910,147,2719.5,196.67,200,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",25070,149,2756.5,168.26,190,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,120,*",34760,159,2941.5,218.62,240,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",31050,159,2941.5,195.28,210,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,100,*",1760,17,314.5,103.53,160,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,90,*",40940,179,3311.5,228.72,240,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,180,*",2160,18,333,120,120,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,216,*",2160,18,333,120,120,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",30600,180,3330,170,180,2014-12-06
"18.50KG CARTON","FUJI,CL 1,*,80,*",3980,19,351.5,209.47,240,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",4170,19,351.5,219.47,240,2014-12-06
"18.50KG CARTON","CRIPPS RED,CL 1,*,90,*",400,2,37,200,200,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",420,2,37,210,220,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,70,*",460,2,37,230,230,2014-12-06
"18.50KG CARTON","SUNDOWNER,CL 1,*,100,*",300,2,37,150,150,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",3860,21,388.5,183.81,220,2014-12-06
"18.50KG CARTON","TOPRED,CL 1,*,80,*",4820,22,407,219.09,250,2014-12-06
"18.50KG CARTON","CRIPPS RED,CL 1,*,135,*",5520,23,425.5,240,240,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,150,*",3500,25,462.5,140,140,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",4170,25,462.5,166.8,210,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",45510,258,4773,176.4,190,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,80,*",5780,26,481,222.31,240,2014-12-06
"18.50KG CARTON","GALA,CL 1,*,120,*",120,3,55.5,40,40,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",7740,43,795.5,180,180,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,110,*",1320,6,111,220,220,2014-12-06
"18.50KG CARTON","TOPRED,CL 1,*,90,*",6870,65,1202.5,105.69,240,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",11710,69,1276.5,169.71,230,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,120,*",14900,78,1443,191.03,210,2014-12-06
"18.50KG CARTON","TOPRED,CL 1,*,60,*",1760,8,148,220,220,2014-12-06
"18.50KG CARTON","TOPRED,CL 1,*,70,*",1820,8,148,227.5,240,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",15320,85,1572.5,180.24,220,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",1530,9,166.5,170,170,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",21560,98,1813,220,220,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",18720,98,1813,191.02,240,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",2340,11,203.5,212.73,220,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,198,*",2040,12,222,170,170,2014-12-09
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",36015,147,2719.5,245,245,2014-12-09
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",13880,148,2738,93.78,220,2014-12-09
"18.50KG CARTON","TOPRED,CL 1,*,90,*",33260,150,2775,221.73,240,2014-12-09
"18.50KG CARTON","FUJI,CL 1,*,80,*",3700,18,333,205.56,240,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",33770,207,3829.5,163.14,230,2014-12-09
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",2100,21,388.5,100,210,2014-12-09
"18.50KG CARTON","CRIPPS PINK,CL 1,*,135,*",37980,211,3903.5,180,180,2014-12-09
"18.50KG CARTON","TOPRED,CL 1,*,70,*",4950,23,425.5,215.22,240,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",43140,235,4347.5,183.57,240,2014-12-09
"18.50KG CARTON","CRIPPS PINK,CL 1,*,100,*",60025,245,4532.5,245,245,2014-12-09
"18.50KG CARTON","CRIPPS RED,CL 1,*,90,*",735,3,55.5,245,245,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,100,*",61760,322,5957,191.8,230,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",57640,332,6142,173.61,190,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,90,*",55470,344,6364,161.25,220,2014-12-09
"18.50KG CARTON","CRIPPS PINK,CL 1,*,120,*",83760,361,6678.5,232.02,240,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,70,*",810,4,74,202.5,210,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,150,*",4292,40,740,107.3,108,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,135,*",7920,44,814,180,180,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,80,*",8030,46,851,174.57,240,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",8600,48,888,179.17,180,2014-12-09
"18.50KG CARTON","TOPRED,CL 1,*,135,*",1050,5,92.5,210,210,2014-12-09
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",131565,539,9971.5,244.09,245,2014-12-09
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",10080,56,1036,180,180,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,110,*",1320,6,111,220,220,2014-12-09
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",11310,63,1165.5,179.52,190,2014-12-09
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",8550,68,1258,125.74,210,2014-12-09
"18.50KG CARTON","TOPRED,CL 1,*,80,*",10540,71,1313.5,148.45,250,2014-12-09
"18.50KG CARTON","TOPRED,CL 1,*,100,*",14990,87,1609.5,172.3,240,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",1690,9,166.5,187.78,240,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",12740,96,1776,132.71,210,2014-12-09
"18.50KG CARTON","TOPRED,CL 1,*,120,*",215,1,18.5,215,215,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",19270,107,1979.5,180.09,190,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",2320,12,222,193.33,230,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",22910,123,2275.5,186.26,200,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",25680,143,2645.5,179.58,180,2014-12-10
"18.50KG CARTON","TOPRED,CL 1,*,70,*",1780,16,296,111.25,240,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",3740,17,314.5,220,220,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",30030,172,3182,174.59,220,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",27490,173,3200.5,158.9,220,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",33880,177,3274.5,191.41,240,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",37070,191,3533.5,194.08,210,2014-12-10
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",47575,197,3644.5,241.5,245,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,70,*",480,2,37,240,240,2014-12-10
"18.50KG CARTON","TOPRED,CL 1,*,60,*",440,2,37,220,220,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,110,*",4620,21,388.5,220,220,2014-12-10
"18.50KG CARTON","TOPRED,CL 1,*,100,*",39710,223,4125.5,178.07,230,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",1790,24,444,74.58,180,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",5040,28,518,180,180,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,80,*",6670,31,573.5,215.16,230,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",6860,32,592,214.38,240,2014-12-10
"18.50KG CARTON","TOPRED,CL 1,*,80,*",7460,32,592,233.13,250,2014-12-10
"18.50KG CARTON","CRIPPS PINK,CL 1,*,120,*",77900,326,6031,238.96,240,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,216,*",480,4,74,120,120,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",75960,439,8121.5,173.03,190,2014-12-10
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",12005,49,906.5,245,245,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,150,*",8670,51,943.5,170,170,2014-12-10
"18.50KG CARTON","CRIPPS PINK,CL 1,*,100,*",12100,52,962,232.69,240,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,90,*",8960,55,1017.5,162.91,220,2014-12-10
"18.50KG CARTON","CRIPPS RED,CL 1,*,150,*",13440,56,1036,240,240,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,198,*",720,6,111,120,120,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",1470,8,148,183.75,220,2014-12-10
"18.50KG CARTON","TOPRED,CL 1,*,90,*",18080,81,1498.5,223.21,240,2014-12-10
"18.50KG CARTON","FUJI,CL 1,*,80,*",19360,86,1591,225.12,240,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,100,*",20920,95,1757.5,220.21,230,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,135,*",19250,96,1776,200.52,210,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,120,*",19600,98,1813,200,200,2014-12-10
"18.50KG CARTON","TOPRED,CL 1,*,120,*",215,1,18.5,215,215,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",19270,107,1979.5,180.09,190,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",2320,12,222,193.33,230,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",22910,123,2275.5,186.26,200,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",25680,143,2645.5,179.58,180,2014-12-11
"18.50KG CARTON","TOPRED,CL 1,*,70,*",1780,16,296,111.25,240,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",3740,17,314.5,220,220,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",30030,172,3182,174.59,220,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",27490,173,3200.5,158.9,220,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",33880,177,3274.5,191.41,240,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",37070,191,3533.5,194.08,210,2014-12-11
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",47575,197,3644.5,241.5,245,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,70,*",480,2,37,240,240,2014-12-11
"18.50KG CARTON","TOPRED,CL 1,*,60,*",440,2,37,220,220,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,110,*",4620,21,388.5,220,220,2014-12-11
"18.50KG CARTON","TOPRED,CL 1,*,100,*",39710,223,4125.5,178.07,230,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",1790,24,444,74.58,180,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",5040,28,518,180,180,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,80,*",6670,31,573.5,215.16,230,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",6860,32,592,214.38,240,2014-12-11
"18.50KG CARTON","TOPRED,CL 1,*,80,*",7460,32,592,233.13,250,2014-12-11
"18.50KG CARTON","CRIPPS PINK,CL 1,*,120,*",77900,326,6031,238.96,240,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,216,*",480,4,74,120,120,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",75960,439,8121.5,173.03,190,2014-12-11
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",12005,49,906.5,245,245,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,150,*",8670,51,943.5,170,170,2014-12-11
"18.50KG CARTON","CRIPPS PINK,CL 1,*,100,*",12100,52,962,232.69,240,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,90,*",8960,55,1017.5,162.91,220,2014-12-11
"18.50KG CARTON","CRIPPS RED,CL 1,*,150,*",13440,56,1036,240,240,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,198,*",720,6,111,120,120,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",1470,8,148,183.75,220,2014-12-11
"18.50KG CARTON","TOPRED,CL 1,*,90,*",18080,81,1498.5,223.21,240,2014-12-11
"18.50KG CARTON","FUJI,CL 1,*,80,*",19360,86,1591,225.12,240,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,100,*",20920,95,1757.5,220.21,230,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,135,*",19250,96,1776,200.52,210,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,120,*",19600,98,1813,200,200,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,70,*",50,1,18.5,50,50,2014-12-13
"18.50KG CARTON","TOPRED,CL 1,*,120,*",230,1,18.5,230,230,2014-12-13
"18.50KG CARTON","TOPRED,CL 1,*,135,*",210,1,18.5,210,210,2014-12-13
"18.50KG CARTON","STARKING,CL 1,*,100,*",2220,11,203.5,201.82,220,2014-12-13
"18.50KG CARTON","STARKING,CL 1,*,80,*",2480,12,222,206.67,220,2014-12-13
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",29460,123,2275.5,239.51,240,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",27620,140,2590,197.29,230,2014-12-13
"18.50KG CARTON","STARKING,CL 1,*,120,*",3050,15,277.5,203.33,210,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,198,*",900,18,333,50,50,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",32750,182,3367,179.95,200,2014-12-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",29930,191,3533.5,156.7,180,2014-12-13
"18.50KG CARTON","CRIPPS RED,CL 1,*,80,*",400,2,37,200,200,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",480,2,37,240,240,2014-12-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",4380,25,462.5,175.2,220,2014-12-13
"18.50KG CARTON","CRIPPS PINK,CL 1,*,150,*",1300,26,481,50,50,2014-12-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",5280,26,481,203.08,220,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",6470,28,518,231.07,240,2014-12-13
"18.50KG CARTON","TOPRED,CL 1,*,70,*",4940,29,536.5,170.34,240,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",54170,301,5568.5,179.97,180,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",8090,35,647.5,231.14,240,2014-12-13
"18.50KG CARTON","STARKING,CL 1,*,90,*",7470,35,647.5,213.43,230,2014-12-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",6180,36,666,171.67,200,2014-12-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",7800,39,721.5,200,210,2014-12-13
"18.50KG CARTON","CRIPPS PINK,CL 1,*,135,*",200,4,74,50,50,2014-12-13
"18.50KG CARTON","CRIPPS PINK,CL 1,*,180,*",200,4,74,50,50,2014-12-13
"18.50KG CARTON","TOPRED,CL 1,*,100,*",9730,41,758.5,237.32,250,2014-12-13
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",11760,49,906.5,240,240,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",10540,50,925,210.8,220,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,216,*",6180,51,943.5,121.18,150,2014-12-13
"18.50KG CARTON","TOPRED,CL 1,*,80,*",13515,61,1128.5,221.56,250,2014-12-13
"18.50KG CARTON","TOPRED,CL 1,*,90,*",15290,69,1276.5,221.59,240,2014-12-13
"18.50KG CARTON","CRIPPS PINK,CL 1,*,216,*",350,7,129.5,50,50,2014-12-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",11740,73,1350.5,160.82,220,2014-12-13
"18.50KG CARTON","STARKING,CL 1,*,110,*",17710,93,1720.5,190.43,230,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",80,1,18.5,80,80,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",1720,10,185,172,220,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",21600,117,2164.5,184.62,190,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,120,*",26950,133,2460.5,202.63,210,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,80,*",23700,185,3422.5,128.11,220,2014-12-20
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",36610,195,3607.5,187.74,215,2014-12-20
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",40000,197,3644.5,203.05,250,2014-12-20
"18.50KG CARTON","CRIPPS RED,CL 1,*,120,*",4000,20,370,200,200,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",4350,22,407,197.73,210,2014-12-20
"18.50KG CARTON","CRIPPS RED,CL 1,*,90,*",6960,29,536.5,240,240,2014-12-20
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",3560,29,536.5,122.76,240,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,100,*",7820,34,629,230,240,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",840,4,74,210,210,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,110,*",860,4,74,215,220,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,70,*",5440,44,814,123.64,200,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",9160,46,851,199.13,220,2014-12-20
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",8620,47,869.5,183.4,220,2014-12-20
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",10580,53,980.5,199.62,200,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,135,*",11495,57,1054.5,201.67,215,2014-12-20
"18.50KG CARTON","TOPRED,CL 1,*,100,*",12375,57,1054.5,217.11,230,2014-12-20
"18.50KG CARTON","BRAEBURN,CL 1,*,100,*",960,6,111,160,160,2014-12-20
"18.50KG CARTON","TOPRED,CL 1,*,70,*",1200,6,111,200,200,2014-12-20
"18.50KG CARTON","TOPRED,CL 1,*,80,*",12590,62,1147,203.06,240,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",11940,63,1165.5,189.52,190,2014-12-20
"18.50KG CARTON","TOPRED,CL 1,*,110,*",15520,76,1406,204.21,210,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,90,*",11040,84,1554,131.43,200,2014-12-20
"18.50KG CARTON","TOPRED,CL 1,*,90,*",19660,92,1702,213.7,250,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",18310,95,1757.5,192.74,210,2014-12-20
"18.50KG CARTON","TOPRED,CL 1,*,120,*",20090,98,1813,205,210,2014-12-20
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",80,1,18.5,80,80,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",2410,10,185,241,250,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,90,*",23410,101,1868.5,231.78,240,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",19700,112,2072,175.89,240,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",22495,137,2534.5,164.2,250,2014-12-24
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",25920,144,2664,180,180,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,70,*",15010,149,2756.5,100.74,230,2014-12-24
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",2910,16,296,181.88,220,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,90,*",31760,182,3367,174.51,240,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,70,*",38510,184,3404,209.29,230,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,120,*",41850,193,3570.5,216.84,230,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,198,*",19600,196,3626,100,100,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,216,*",19580,197,3644.5,99.39,100,2014-12-24
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",300,2,37,150,150,2014-12-24
"18.50KG CARTON","FUJI,CL 1,*,70,*",160,2,37,80,80,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,180,*",180,2,37,90,90,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,198,*",160,2,37,80,80,2014-12-24
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",310,2,37,155,230,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,120,*",3960,22,407,180,180,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",3850,23,425.5,167.39,220,2014-12-24
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",5360,29,536.5,184.83,210,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,100,*",7360,32,592,230,230,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,110,*",6620,34,629,194.71,230,2014-12-24
"18.50KG CARTON","BRAEBURN,CL 1,*,100,*",5600,35,647.5,160,160,2014-12-24
"18.50KG CARTON","CRIPPS RED,CL 1,*,90,*",960,4,74,240,240,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",840,4,74,210,210,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,135,*",620,4,74,155,180,2014-12-24
"18.50KG CARTON","CRIPPS RED,CL 1,*,150,*",10800,45,832.5,240,240,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,80,*",11750,54,999,217.59,250,2014-12-24
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",11710,57,1054.5,205.44,220,2014-12-24
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",10910,59,1091.5,184.92,220,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,110,*",1140,6,111,190,190,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",6680,64,1184,104.38,240,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,100,*",14940,67,1239.5,222.99,240,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",18750,88,1628,213.07,240,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,80,*",19110,97,1794.5,197.01,230,2014-12-24
